controller,steps,grid_import_kwh,total_cost,carbon_kg,peak_kwh,ramping_kwh,agent_time_seconds,agreement_steps,changed_trade_steps,changed_trade_step_pct,predicted_grid_delta_mean,message_count,challenge_cost,comfort_cost,emissions_cost,grid_cost,resilience_cost,challenge_cost_change_vs_chesca_pct,comfort_cost_change_vs_chesca_pct,emissions_cost_change_vs_chesca_pct,grid_cost_change_vs_chesca_pct,resilience_cost_change_vs_chesca_pct,grid_import_kwh_change_vs_chesca_pct,total_cost_change_vs_chesca_pct,carbon_kg_change_vs_chesca_pct,peak_kwh_change_vs_chesca_pct,ramping_kwh_change_vs_chesca_pct
chesca_official,2207,15242.20655414462,515.0349098694278,6770.69563242048,26.66653823852539,4225.00970685482,184.37579404499957,0,0,0.0,0.0,0,0.5595734715461731,0.12722502221126486,0.9297956977195575,0.9177530766560112,0.510334813038055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chesca_mesh,2207,15259.92137748003,513.4291963942815,6772.703359483741,25.686126708984375,4097.554709434509,188.84205668600043,2173,1792,82.46663598711459,-0.3146619025561178,195570,0.5610024929046631,0.1275100298440111,0.9301104283694869,0.9038237303448379,0.5286377768699435,0.25537689528801666,0.2240185364424426,0.03384944140968714,-1.5177662342388767,3.5864619391590944,0.11622217080237766,-0.31176789075393224,0.029653187386644096,-3.676560942299613,-3.0166793987129314
