controller,steps,grid_import_kwh,total_cost,carbon_kg,peak_kwh,ramping_kwh,agent_time_seconds,agreement_steps,changed_trade_steps,changed_trade_step_pct,predicted_grid_delta_mean,message_count,challenge_cost,comfort_cost,emissions_cost,grid_cost,resilience_cost,reserve_limited_step_pct,reserve_limited_peer_mean,selected_reserve_margin_min,challenge_cost_change_vs_chesca_pct,comfort_cost_change_vs_chesca_pct,emissions_cost_change_vs_chesca_pct,grid_cost_change_vs_chesca_pct,resilience_cost_change_vs_chesca_pct,grid_import_kwh_change_vs_chesca_pct,total_cost_change_vs_chesca_pct,carbon_kg_change_vs_chesca_pct,peak_kwh_change_vs_chesca_pct,ramping_kwh_change_vs_chesca_pct
chesca_official,2207,6495.577850759029,220.8098488493124,2871.7045238651335,17.345685958862305,2347.9180196523666,88.42854982199992,0,0,0.0,0.0,0,0.46776631474494934,0.06723547351716723,0.9521155781596269,0.9031146143860781,0.2714991243479414,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chesca_mesh,2207,6509.149855315685,219.99704836448655,2872.447364400141,17.222145080566406,2289.287887573242,93.12321111699998,2193,1875,85.49931600547195,-0.1709871818262144,39474,0.45703965425491333,0.06702503580672951,0.952528191895157,0.8967884453529817,0.24214263939074385,,,,-2.2931665132588153,-0.3129861357843868,0.043336517645021264,-0.7004835191817567,-10.81273651533975,0.20894221989918804,-0.36809974240801985,0.025867582435243047,-0.712228265799881,-2.497111551101143
chesca_reserve_contract_mesh,2207,6507.33137562871,220.48766556032933,2873.6780394762754,17.501455307006836,2303.614205777645,94.29673772499996,2193,1389,63.33789329685362,-0.035052485475358344,39474,0.4577721953392029,0.06687184953221971,0.9529046720522389,0.9026275265370121,0.23877312940325612,55.90515275877793,1.1595987232102143,-0.09244084239006045,-2.1365624438338995,-0.5408216316862492,0.08287795207986429,-0.05393422288899077,-12.05381233670023,0.18094656302682857,-0.14590983629672125,0.06872279493733194,0.898029334290727,-1.8869404086468555
