controller,steps,grid_import_kwh,total_cost,carbon_kg,peak_kwh,ramping_kwh,agent_time_seconds,agreement_steps,changed_trade_steps,changed_trade_step_pct,predicted_grid_delta_mean,message_count,challenge_cost,comfort_cost,emissions_cost,grid_cost,resilience_cost,debt_created_soc_total,debt_repaid_soc_total,extra_discharge_soc_total,extra_charge_soc_total,mean_total_debt_soc,max_total_debt_soc,max_peer_debt_soc,recovery_action_steps,relief_action_steps,mean_budget_use_soc,coordinator_switches,unique_coordinators,challenge_cost_change_vs_chesca_pct,comfort_cost_change_vs_chesca_pct,emissions_cost_change_vs_chesca_pct,grid_cost_change_vs_chesca_pct,resilience_cost_change_vs_chesca_pct,grid_import_kwh_change_vs_chesca_pct,total_cost_change_vs_chesca_pct,carbon_kg_change_vs_chesca_pct,peak_kwh_change_vs_chesca_pct,ramping_kwh_change_vs_chesca_pct
chesca_official,2207,6491.3432289958,221.21694644505624,2870.9370426870883,15.888326644897461,2371.8534651994705,91.59163157800003,0,0,0.0,0.0,0,0.5365941524505615,0.07287482761303755,0.9504995446967058,0.8855656936823597,0.5133734250264996,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chesca_commitment_full_mesh,2207,6498.415160000324,220.51718267798424,2875.0215740278363,15.822346687316895,2260.7630002498627,100.18641932800028,2191,935,42.674577818347785,0.016068236156271093,39438,0.5328631401062012,0.07287482761303755,0.9518903292607362,0.8726675625322594,0.5133713000301737,26.140000000000004,25.92,26.140000000000004,38.300000000000004,0.0789411227749886,0.46,0.16000000000000003,530.0,412.0,0.2331477255438917,,,-0.6953136420367727,0.0,0.14632143400701955,-1.4564849612079354,-0.00041392799516126424,0.10894403138221127,-0.3163246660426173,0.14227171407858896,-0.415273169133616,-4.683698490634423
chesca_round_robin_commitment_full_mesh,2207,6498.415160000324,220.51718267798424,2875.0215740278363,15.822346687316895,2260.7630002498627,99.99919626600013,2191,935,42.674577818347785,0.016068236156271093,39438,0.5328631401062012,0.07287482761303755,0.9518903292607362,0.8726675625322594,0.5133713000301737,26.140000000000004,25.92,26.140000000000004,38.300000000000004,0.0789411227749886,0.46,0.16000000000000003,530.0,412.0,0.2331477255438917,2206.0,3.0,-0.6953136420367727,0.0,0.14632143400701955,-1.4564849612079354,-0.00041392799516126424,0.10894403138221127,-0.3163246660426173,0.14227171407858896,-0.415273169133616,-4.683698490634423
