controller,carbon_emissions_total,discomfort_proportion,ramping_average,daily_one_minus_load_factor_average,daily_peak_average,annual_peak_average,one_minus_thermal_resilience_proportion,power_outage_normalized_unserved_energy_total,average_score
chesca_official,0.9255833139116746,0.13031451527209315,0.8504110674148792,0.9586447928608307,0.8890242906151801,1.1329906717808063,0.7887805665847356,0.35245724340135487,0.5901687
chesca_commitment_full_mesh,0.926411666074871,0.13039110840934806,0.8305268849957437,0.9566756785904899,0.8878017460589124,1.1003621293461021,0.7927488205529896,0.35147086392696963,0.5865439
chesca_round_robin_commitment_full_mesh,0.926411666074871,0.13039110840934806,0.8305268849957437,0.9566756785904899,0.8878017460589124,1.1003621293461021,0.7927488205529896,0.35147086392696963,0.5865439
