controller,steps,grid_import_kwh,total_cost,carbon_kg,peak_kwh,ramping_kwh,agent_time_seconds,agreement_steps,changed_trade_steps,changed_trade_step_pct,predicted_grid_delta_mean,message_count,challenge_cost,comfort_cost,emissions_cost,grid_cost,resilience_cost,debt_created_soc_total,debt_repaid_soc_total,extra_discharge_soc_total,extra_charge_soc_total,mean_total_debt_soc,max_total_debt_soc,max_peer_debt_soc,recovery_action_steps,relief_action_steps,mean_budget_use_soc,coordinator_switches,unique_coordinators,challenge_cost_change_vs_chesca_pct,comfort_cost_change_vs_chesca_pct,emissions_cost_change_vs_chesca_pct,grid_cost_change_vs_chesca_pct,resilience_cost_change_vs_chesca_pct,grid_import_kwh_change_vs_chesca_pct,total_cost_change_vs_chesca_pct,carbon_kg_change_vs_chesca_pct,peak_kwh_change_vs_chesca_pct,ramping_kwh_change_vs_chesca_pct
chesca_official,2207,6485.68855214119,221.00552178791258,2868.1740433610976,15.642983436584473,2338.079015851021,91.59693112499963,0,0,0.0,0.0,0,0.5208621621131897,0.07144832092537468,0.951417928864675,0.8757043107112195,0.4719152412592904,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chesca_commitment_full_mesh,2207,6492.098062455654,220.3776169406483,2871.679110467434,15.81651496887207,2227.3082967996597,99.924873983,2185,931,42.608695652173914,0.01587242843208158,39330,0.5182679295539856,0.07144832092537468,0.95258100606494,0.8672959668149143,0.4712884157687508,26.220000000000006,26.040000000000003,26.220000000000006,38.260000000000005,0.0799908466819222,0.52,0.18000000000000002,509.0,427.0,0.23405034324942797,,,-0.4980650828386231,0.0,0.12224671881608129,-0.9601807132222736,-0.13282586272631142,0.09882544101425482,-0.2841127417019278,0.12220552356121696,1.1093250401439212,-4.7376807327891965
chesca_round_robin_commitment_full_mesh,2207,6492.098062455654,220.3776169406483,2871.679110467434,15.81651496887207,2227.3082967996597,99.56771277899998,2185,931,42.608695652173914,0.01587242843208158,39330,0.5182679295539856,0.07144832092537468,0.95258100606494,0.8672959668149143,0.4712884157687508,26.220000000000006,26.040000000000003,26.220000000000006,38.260000000000005,0.0799908466819222,0.52,0.18000000000000002,509.0,427.0,0.23405034324942797,2206.0,3.0,-0.4980650828386231,0.0,0.12224671881608129,-0.9601807132222736,-0.13282586272631142,0.09882544101425482,-0.2841127417019278,0.12220552356121696,1.1093250401439212,-4.7376807327891965
