controller,carbon_emissions_total,discomfort_proportion,ramping_average,daily_one_minus_load_factor_average,daily_peak_average,annual_peak_average,one_minus_thermal_resilience_proportion,power_outage_normalized_unserved_energy_total,average_score
chesca_official,0.951417928864675,0.07144832092537468,0.8258656939855449,0.9285769491924586,0.8625756207072004,0.8857989789596742,0.6626984126984127,0.28113206982016814,0.52086216
chesca_mesh,0.9519364883666738,0.07144832092537468,0.8016261738864313,0.93063129934416,0.862979833208274,0.8778579994174187,0.6626984126984127,0.2805402628654552,0.5185961
