controller,carbon_emissions_total,discomfort_proportion,ramping_average,daily_one_minus_load_factor_average,daily_peak_average,annual_peak_average,one_minus_thermal_resilience_proportion,power_outage_normalized_unserved_energy_total,average_score
chesca_official,0.9255833139116746,0.13031451527209315,0.8504110674148792,0.9586447928608307,0.8890242906151801,1.1329906717808063,0.7887805665847356,0.35245724340135487,0.5901687
chesca_mesh,0.9258273593729746,0.13071008883532165,0.819864174693139,0.9609082304688337,0.8911531073516371,1.1022883764498834,0.8057968751406782,0.3557789587745756,0.58909816
chesca_reserve_contract_mesh,0.9258437100847807,0.1308153076905405,0.8328354596682283,0.9647522769448089,0.8958345377971692,1.1348804433831383,0.8141302084740115,0.35569064709957954,0.59442484
