controller,steps,grid_import_kwh,total_cost,carbon_kg,peak_kwh,ramping_kwh,agent_time_seconds,agreement_steps,changed_trade_steps,changed_trade_step_pct,predicted_grid_delta_mean,message_count,challenge_cost,comfort_cost,emissions_cost,grid_cost,resilience_cost,debt_created_soc_total,debt_repaid_soc_total,extra_discharge_soc_total,extra_charge_soc_total,mean_total_debt_soc,max_total_debt_soc,max_peer_debt_soc,recovery_action_steps,relief_action_steps,mean_budget_use_soc,challenge_cost_change_vs_chesca_pct,comfort_cost_change_vs_chesca_pct,emissions_cost_change_vs_chesca_pct,grid_cost_change_vs_chesca_pct,resilience_cost_change_vs_chesca_pct,grid_import_kwh_change_vs_chesca_pct,total_cost_change_vs_chesca_pct,carbon_kg_change_vs_chesca_pct,peak_kwh_change_vs_chesca_pct,ramping_kwh_change_vs_chesca_pct
chesca_official,2207,15146.473406285048,513.1013546286849,6721.283707939088,30.452171325683594,4226.040989160538,179.089408133,0,0,0.0,0.0,0,0.5901687145233154,0.13031451527209315,0.9255833139116746,0.9577677056679241,0.5706189049930452,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chesca_mesh,2207,15162.90113800764,511.47574605606496,6723.459507017396,29.626964569091797,4076.3092304468155,190.45516332399995,2163,1774,82.01571890892279,-0.31892490627091136,194670,0.5890981554985046,0.13071008883532165,0.9258273593729746,0.9435534722408733,0.5807879169576269,,,,,,,,,,,-0.18139880994462595,0.30355295601764315,0.02636666603988252,-1.484100303542621,1.7821021833662491,0.108459119703578,-0.31682016778076294,0.03237177855977158,-2.709845376102331,-3.5430739810089964
chesca_commitment_ledger_mesh,2207,15151.201713114977,512.713022306445,6724.2437823191285,29.97216796875,4102.29740357399,201.68278956400002,2163,719,33.24086916319926,0.17937219043598557,194670,0.5869177579879761,0.13039110840934806,0.9258757579019862,0.9454746352174305,0.5719016123138791,1.0799999999999998,0.0,1.0799999999999998,123.46000000000002,0.8229311141932502,1.0799999999999998,0.2,712.0,8.0,0.2295839112343967,-0.550852062357318,0.058775599245403466,0.03159564200392371,-1.2835127325493574,0.22479229300149858,0.031217212766949005,-0.07568335548848813,0.04404031296199816,-1.5762533048957177,-2.9281208086703465
chesca_commitment_recovery_mesh,2207,15167.907709360123,512.1938082199777,6733.867733781692,29.594947814941406,4171.732958078384,194.91670157700003,2163,1134,52.42718446601942,0.11243447506608084,194670,0.5881345272064209,0.13062088782111275,0.9271866050133685,0.9462424776931262,0.5745228397371448,64.68,64.54,64.68,152.94,0.16172907998150718,0.7200000000000001,0.12000000000000002,801.0,337.0,0.40052396363075976,-0.3446789480424361,0.2351023969815713,0.17321953384380903,-1.2033427214755084,0.6841579747777791,0.14151348964294858,-0.17687468577510157,0.18722652382221594,-2.814983212770771,-1.2850805569905532
chesca_commitment_budget_mesh,2207,15154.81605631113,511.9027279987931,6724.597532950342,29.59365463256836,4146.876399755478,186.50121468300006,2163,964,44.56773000462321,-0.12219326940228212,194670,0.5890296101570129,0.1305729204018218,0.9260563662085018,0.9460620319266714,0.5781116140870306,0.0,0.0,95.54,26.52,0.0,0.0,0.0,279.0,697.0,0.22393743257820928,-0.1930133431797643,0.19829343583799452,0.051108559296305624,-1.222182964823344,1.3130846224025268,0.055079818267275336,-0.2336042614347049,0.04930345385270841,-2.8192298142994976,-1.8732565445557852
chesca_commitment_full_mesh,2207,15158.499350070953,512.3692697896622,6727.170667401515,29.575191497802734,4128.220639705658,203.94374365599992,2163,1053,48.68238557558946,0.037555032649949464,194670,0.5865439176559448,0.13039110840934806,0.926411666074871,0.943841609747812,0.5721098422399796,42.120000000000005,41.92,42.120000000000005,72.10000000000001,0.11158576051779938,0.5800000000000001,0.12000000000000002,633.0,443.0,0.20993989828941287,-0.6141967166623508,0.058775599245403466,0.08949514870743229,-1.454016024731222,0.26128423609669205,0.07939764896636374,-0.1426784069889086,0.08758683189452346,-2.879859759429397,-2.3147042280418306
